timestamp,asset,mode,signal,confidence,amount,result,pnl,state_key
2026-05-26 20:35:51,EUR/USD OTC,ftt,SELL,0.6874,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:35:58,EUR/USD OTC,ftt,SELL,0.7011,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:36:04,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:36:11,EUR/USD OTC,ftt,SELL,0.6310,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:36:18,EUR/USD OTC,ftt,SELL,0.6310,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:36:25,EUR/USD OTC,ftt,SELL,0.5645,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:36:32,EUR/USD OTC,ftt,SELL,0.5645,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:36:39,EUR/USD OTC,ftt,SELL,0.6609,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:36:45,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5NL|15SL|30SM|60SL
2026-05-26 20:36:52,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:37:08,EUR/USD OTC,ftt,SELL,0.8647,200.0,WIN,164.0000,5BM|15NL|30SM|60SL
2026-05-26 20:37:14,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BM|15NL|30NL|60SL
2026-05-26 20:37:21,EUR/USD OTC,ftt,SELL,0.8412,200.0,WIN,164.0000,5BM|15NL|30SL|60SL
2026-05-26 20:37:28,EUR/USD OTC,ftt,SELL,0.7284,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:37:35,EUR/USD OTC,ftt,SELL,0.7284,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:37:42,EUR/USD OTC,ftt,SELL,0.8177,200.0,WIN,164.0000,5BL|15NL|30SM|60SL
2026-05-26 20:37:49,EUR/USD OTC,ftt,SELL,0.6609,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:37:56,EUR/USD OTC,ftt,SELL,0.6432,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:38:02,EUR/USD OTC,ftt,SELL,0.6432,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:38:09,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BM|15BM|30SL|60SL
2026-05-26 20:38:16,EUR/USD OTC,ftt,SELL,0.8083,200.0,WIN,164.0000,5NL|15BM|30SL|60SL
2026-05-26 20:38:23,EUR/USD OTC,ftt,SELL,0.8647,200.0,WIN,164.0000,5NL|15BM|30SM|60SL
2026-05-26 20:38:30,EUR/USD OTC,ftt,SELL,0.8083,200.0,WIN,164.0000,5NL|15BM|30SL|60SL
2026-05-26 20:38:37,EUR/USD OTC,ftt,SELL,0.8083,200.0,WIN,164.0000,5NL|15BM|30SL|60SL
2026-05-26 20:38:44,EUR/USD OTC,ftt,BUY,0.6874,200.0,WIN,164.0000,5NL|15BM|30NL|60NL
2026-05-26 20:38:50,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BM|30SL|60NL
2026-05-26 20:38:57,EUR/USD OTC,ftt,SELL,0.7336,200.0,LOSS,-200.0000,5SM|15BL|30SL|60SL
2026-05-26 20:39:04,EUR/USD OTC,ftt,SELL,0.7317,200.0,WIN,164.0000,5SM|15BL|30SL|60SL
2026-05-26 20:39:11,EUR/USD OTC,ftt,SELL,0.5806,200.0,WIN,164.0000,5SM|15NL|30SL|60SL
2026-05-26 20:39:18,EUR/USD OTC,ftt,SELL,0.6432,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:39:25,EUR/USD OTC,ftt,SELL,0.6432,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:39:32,EUR/USD OTC,ftt,SELL,0.6186,200.0,WIN,164.0000,5NL|15NL|30SL|60SL
2026-05-26 20:39:38,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:39:45,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:39:52,EUR/USD OTC,ftt,SELL,0.6872,200.0,WIN,164.0000,5NL|15SL|30SL|60SL
2026-05-26 20:39:59,EUR/USD OTC,ftt,SELL,0.6931,200.0,WIN,164.0000,5NL|15NL|30SL|60SL
2026-05-26 20:40:06,EUR/USD OTC,ftt,BUY,0.9406,200.0,WIN,164.0000,5BM|15BL|30NL|60SL
2026-05-26 20:40:13,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BL|30NL|60SL
2026-05-26 20:40:20,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BL|30NL|60SL
2026-05-26 20:40:26,EUR/USD OTC,ftt,SELL,0.5610,200.0,WIN,164.0000,5NL|15NL|30NL|60SL
2026-05-26 20:40:33,EUR/USD OTC,ftt,SELL,0.6432,200.0,WIN,164.0000,5NL|15NL|30SL|60SL
2026-05-26 20:40:40,EUR/USD OTC,ftt,SELL,0.6432,200.0,WIN,164.0000,5NL|15NL|30SL|60SL
2026-05-26 20:40:47,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SL
2026-05-26 20:40:54,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SL
2026-05-26 20:41:01,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15NL|30SL|60SL
2026-05-26 20:41:08,EUR/USD OTC,ftt,BUY,0.9690,200.0,WIN,164.0000,5BL|15BL|30NL|60SL
2026-05-26 20:41:14,EUR/USD OTC,ftt,SELL,0.6436,200.0,LOSS,-200.0000,5NL|15NL|30NL|60SL
2026-05-26 20:41:21,EUR/USD OTC,ftt,SELL,0.6436,200.0,LOSS,-200.0000,5NL|15NL|30NL|60SL
2026-05-26 20:41:28,EUR/USD OTC,ftt,SELL,0.7107,200.0,LOSS,-200.0000,5NL|15NL|30SL|60SL
2026-05-26 20:41:35,EUR/USD OTC,ftt,SELL,0.7107,200.0,LOSS,-200.0000,5NL|15NL|30SL|60SL
2026-05-26 20:41:42,EUR/USD OTC,ftt,SELL,0.7107,200.0,LOSS,-200.0000,5NL|15NL|30SL|60SL
2026-05-26 20:41:49,EUR/USD OTC,ftt,SELL,0.7530,200.0,LOSS,-200.0000,5NL|15NL|30SM|60SL
2026-05-26 20:41:56,EUR/USD OTC,ftt,SELL,0.7530,200.0,WIN,164.0000,5NL|15NL|30SM|60SL
2026-05-26 20:42:02,EUR/USD OTC,ftt,SELL,0.6780,200.0,LOSS,-200.0000,5NL|15NL|30SM|60SM
2026-05-26 20:42:09,EUR/USD OTC,ftt,SELL,0.7251,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:42:16,EUR/USD OTC,ftt,SELL,0.6874,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:42:23,EUR/USD OTC,ftt,SELL,0.7109,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:42:30,EUR/USD OTC,ftt,SELL,0.7109,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:42:37,EUR/USD OTC,ftt,SELL,0.7109,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:42:44,EUR/USD OTC,ftt,SELL,0.7109,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:42:50,EUR/USD OTC,ftt,SELL,0.7109,200.0,WIN,164.0000,5NL|15NL|30SM|60SM
2026-05-26 20:42:58,EUR/USD OTC,ftt,BUY,0.8694,200.0,WIN,164.0000,5BL|15BM|30NL|60SM
2026-05-26 20:43:05,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BM|30NL|60SM
2026-05-26 20:43:12,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BL|30NL|60SM
2026-05-26 20:43:19,EUR/USD OTC,ftt,BUY,0.8459,200.0,WIN,164.0000,5BL|15BM|30NL|60SM
2026-05-26 20:43:26,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BM|30NL|60SM
2026-05-26 20:43:32,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BM|30NL|60SM
2026-05-26 20:43:39,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:43:46,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:43:53,EUR/USD OTC,ftt,SELL,0.9359,200.0,WIN,164.0000,5NL|15BL|30SL|60SM
2026-05-26 20:44:00,EUR/USD OTC,ftt,BUY,0.8412,200.0,WIN,164.0000,5BL|15BL|30NL|60SM
2026-05-26 20:44:07,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SM
2026-05-26 20:44:14,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SM
2026-05-26 20:44:20,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:44:27,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:44:34,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SM
2026-05-26 20:44:41,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SM
2026-05-26 20:44:48,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BM|15NL|30NL|60SM
2026-05-26 20:44:55,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:45:01,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:45:08,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:45:15,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:45:22,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:45:29,EUR/USD OTC,ftt,SELL,0.6545,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:45:36,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:45:43,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5NL|15NL|30SL|60SM
2026-05-26 20:45:49,EUR/USD OTC,ftt,SELL,0.6780,200.0,WIN,164.0000,5NL|15NL|30NL|60SM
2026-05-26 20:45:56,EUR/USD OTC,ftt,SELL,0.6916,200.0,WIN,164.0000,5NL|15NL|30NL|60SM
2026-05-26 20:46:03,EUR/USD OTC,ftt,SELL,0.6780,200.0,WIN,164.0000,5NL|15NL|30NL|60SM
2026-05-26 20:46:10,EUR/USD OTC,ftt,BUY,0.5614,200.0,WIN,164.0000,5NL|15BM|30NL|60NL
2026-05-26 20:46:17,EUR/USD OTC,ftt,BUY,0.5034,200.0,WIN,164.0000,5NL|15BL|30NL|60NL
2026-05-26 20:46:24,EUR/USD OTC,ftt,SELL,0.6820,200.0,WIN,164.0000,5SM|15NL|30NL|60SM
2026-05-26 20:46:31,EUR/USD OTC,ftt,SELL,0.6827,200.0,WIN,164.0000,5SM|15NL|30NL|60SL
2026-05-26 20:46:37,EUR/USD OTC,ftt,SELL,0.7019,200.0,WIN,164.0000,5SL|15SL|30SL|60SL
2026-05-26 20:46:44,EUR/USD OTC,ftt,SELL,0.6596,200.0,WIN,164.0000,5NL|15SL|30SL|60SM
2026-05-26 20:46:51,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15SL|30SL|60SL
2026-05-26 20:46:58,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5BL|15NL|30NL|60SL
2026-05-26 20:47:05,EUR/USD OTC,ftt,SELL,0.9124,200.0,WIN,164.0000,5BL|15NL|30SL|60SL
2026-05-26 20:47:12,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5NL|15NL|30NL|60SL
2026-05-26 20:47:29,EUR/USD OTC,ftt,SELL,0.6149,200.0,WIN,164.0000,5SL|15NL|30NL|60NL
2026-05-26 20:47:35,EUR/USD OTC,ftt,SELL,0.6149,200.0,WIN,164.0000,5SL|15NL|30NL|60NL
2026-05-26 20:47:42,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15NL|30SL|60SL
2026-05-26 20:47:49,EUR/USD OTC,ftt,SELL,0.7107,200.0,WIN,164.0000,5NL|15NL|30SL|60SL
2026-05-26 20:47:56,EUR/USD OTC,ftt,SELL,0.9030,200.0,WIN,164.0000,5BL|15NL|30SL|60SL
2026-05-26 20:48:03,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5NL|15NL|30NL|60SL
2026-05-26 20:48:10,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5NL|15NL|30NL|60SL
2026-05-26 20:48:16,EUR/USD OTC,ftt,SELL,0.6436,200.0,WIN,164.0000,5NL|15NL|30NL|60SL
2026-05-26 20:48:23,EUR/USD OTC,ftt,BUY,0.5806,200.0,WIN,164.0000,5NL|15BM|30NL|60NL
2026-05-26 20:48:30,EUR/USD OTC,ftt,BUY,0.5610,200.0,WIN,164.0000,5NL|15BM|30BL|60NL
2026-05-26 20:48:47,EUR/USD OTC,ftt,SELL,0.6149,200.0,WIN,164.0000,5SL|15NL|30NL|60NL
2026-05-26 20:49:04,EUR/USD OTC,ftt,BUY,0.6324,200.0,LOSS,-200.0000,5NL|15NL|30BM|60NL
2026-05-26 20:49:11,EUR/USD OTC,ftt,BUY,0.6093,200.0,LOSS,-200.0000,5NL|15NL|30BM|60NL
2026-05-26 20:49:18,EUR/USD OTC,ftt,BUY,0.6324,200.0,LOSS,-200.0000,5NL|15NL|30BM|60NL
2026-05-26 20:49:24,EUR/USD OTC,ftt,BUY,0.5662,200.0,LOSS,-200.0000,5BL|15NL|30BM|60NL
2026-05-26 20:49:31,EUR/USD OTC,ftt,BUY,0.6500,200.0,WIN,164.0000,5BL|15NL|30BM|60BL
2026-05-26 20:49:38,EUR/USD OTC,ftt,BUY,0.6500,200.0,WIN,164.0000,5BL|15NL|30BM|60BL
2026-05-26 20:49:45,EUR/USD OTC,ftt,BUY,0.6592,200.0,WIN,164.0000,5BL|15NL|30BM|60BL
2026-05-26 20:49:52,EUR/USD OTC,ftt,BUY,0.7011,200.0,LOSS,-200.0000,5NL|15NL|30BM|60NL
2026-05-26 20:49:59,EUR/USD OTC,ftt,BUY,0.7011,200.0,WIN,164.0000,5NL|15NL|30BM|60NL
2026-05-26 20:50:06,EUR/USD OTC,ftt,BUY,0.7011,200.0,WIN,164.0000,5NL|15NL|30BM|60NL
2026-05-26 20:50:12,EUR/USD OTC,ftt,BUY,0.6545,200.0,LOSS,-200.0000,5NL|15NL|30BM|60BL
2026-05-26 20:50:19,EUR/USD OTC,ftt,BUY,0.6545,200.0,LOSS,-200.0000,5NL|15NL|30BM|60BL
2026-05-26 20:50:36,EUR/USD OTC,ftt,BUY,0.6216,200.0,WIN,164.0000,5NL|15NL|30BL|60BM
2026-05-26 20:50:43,EUR/USD OTC,ftt,BUY,0.6216,200.0,WIN,164.0000,5NL|15NL|30BL|60BM
2026-05-26 20:50:50,EUR/USD OTC,ftt,BUY,0.6340,200.0,WIN,164.0000,5NL|15NL|30BL|60BM
2026-05-26 20:50:57,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SL|15NL|30BL|60NL
2026-05-26 20:51:39,EUR/USD OTC,ftt,SELL,0.6303,200.0,WIN,164.0000,5SM|15NL|30NL|60NL
2026-05-26 20:51:50,EUR/USD OTC,ftt,BUY,0.6244,200.0,WIN,164.0000,5BL|15NL|30NL|60BM
2026-05-26 20:51:57,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:52:04,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:52:11,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:52:18,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:52:25,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SL|15NL|30NL|60BM
2026-05-26 20:52:31,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SL|15NL|30NL|60BM
2026-05-26 20:52:48,EUR/USD OTC,ftt,BUY,0.6896,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
2026-05-26 20:52:55,EUR/USD OTC,ftt,BUY,0.6676,200.0,WIN,164.0000,5BM|15NL|30NL|60BM
2026-05-26 20:53:02,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:53:09,EUR/USD OTC,ftt,BUY,0.6308,200.0,WIN,164.0000,5BL|15BL|30NL|60BM
2026-05-26 20:53:16,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SL|15NL|30NL|60BM
2026-05-26 20:53:23,EUR/USD OTC,ftt,BUY,0.6874,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:53:29,EUR/USD OTC,ftt,BUY,0.6874,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:53:41,EUR/USD OTC,ftt,BUY,0.6532,200.0,LOSS,-200.0000,5NL|15NL|30NL|60BM
2026-05-26 20:53:48,EUR/USD OTC,ftt,BUY,0.6324,200.0,LOSS,-200.0000,5NL|15BL|30NL|60BM
2026-05-26 20:53:55,EUR/USD OTC,ftt,BUY,0.8842,200.0,LOSS,-200.0000,5SL|15BL|30NL|60BM
2026-05-26 20:54:02,EUR/USD OTC,ftt,BUY,0.8842,200.0,LOSS,-200.0000,5SL|15BL|30NL|60BM
2026-05-26 20:54:09,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:54:15,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:54:22,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SL|15NL|30NL|60BM
2026-05-26 20:54:29,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SL|15NL|30NL|60BM
2026-05-26 20:54:36,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SL|15NL|30NL|60BM
2026-05-26 20:54:43,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:54:50,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5SL|15NL|30NL|60BM
2026-05-26 20:54:57,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5SL|15NL|30NL|60BM
2026-05-26 20:55:03,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5SM|15NL|30NL|60BM
2026-05-26 20:55:10,EUR/USD OTC,ftt,BUY,0.6874,200.0,LOSS,-200.0000,5NL|15NL|30NL|60BM
2026-05-26 20:55:17,EUR/USD OTC,ftt,BUY,0.6874,200.0,LOSS,-200.0000,5NL|15NL|30NL|60BM
2026-05-26 20:55:24,EUR/USD OTC,ftt,BUY,0.6874,200.0,LOSS,-200.0000,5NL|15NL|30NL|60BM
2026-05-26 20:55:31,EUR/USD OTC,ftt,BUY,0.7344,200.0,LOSS,-200.0000,5NL|15NL|30NL|60BM
2026-05-26 20:55:38,EUR/USD OTC,ftt,BUY,0.7344,200.0,LOSS,-200.0000,5NL|15NL|30NL|60BM
2026-05-26 20:55:45,EUR/USD OTC,ftt,BUY,0.7344,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:55:51,EUR/USD OTC,ftt,BUY,0.7344,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:55:58,EUR/USD OTC,ftt,BUY,0.7344,200.0,LOSS,-200.0000,5NL|15NL|30NL|60BM
2026-05-26 20:56:05,EUR/USD OTC,ftt,BUY,0.7344,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:56:12,EUR/USD OTC,ftt,BUY,0.7344,200.0,WIN,164.0000,5NL|15NL|30NL|60BM
2026-05-26 20:56:39,EUR/USD OTC,ftt,BUY,0.8002,200.0,WIN,164.0000,5NL|15NL|30NL|60BH
2026-05-26 20:57:01,EUR/USD OTC,ftt,BUY,0.7015,200.0,WIN,164.0000,5NL|15BL|30NL|60BH
2026-05-26 20:57:08,EUR/USD OTC,ftt,BUY,0.7155,200.0,WIN,164.0000,5NL|15BL|30NL|60BH
2026-05-26 20:57:14,EUR/USD OTC,ftt,BUY,0.7155,200.0,WIN,164.0000,5NL|15BL|30NL|60BH
2026-05-26 20:57:21,EUR/USD OTC,ftt,BUY,0.8002,200.0,WIN,164.0000,5NL|15NL|30NL|60BH
2026-05-26 20:57:33,EUR/USD OTC,ftt,BUY,0.8002,200.0,WIN,164.0000,5NL|15NL|30NL|60BH
2026-05-26 20:57:40,EUR/USD OTC,ftt,BUY,0.8002,200.0,WIN,164.0000,5NL|15NL|30NL|60BH
2026-05-26 20:57:47,EUR/USD OTC,ftt,BUY,0.7391,200.0,WIN,164.0000,5BM|15NL|30NL|60BH
2026-05-26 20:57:54,EUR/USD OTC,ftt,BUY,0.6733,200.0,WIN,164.0000,5BL|15NL|30NL|60BM
2026-05-26 20:58:00,EUR/USD OTC,ftt,BUY,0.7203,200.0,WIN,164.0000,5BM|15NL|30NL|60BM
2026-05-26 20:58:12,EUR/USD OTC,ftt,BUY,0.6964,200.0,WIN,164.0000,5BL|15NL|30NL|60BM
2026-05-26 20:58:19,EUR/USD OTC,ftt,BUY,0.6964,200.0,WIN,164.0000,5BL|15NL|30NL|60BM
2026-05-26 20:58:37,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SM|15NL|30NL|60BM
2026-05-26 20:58:50,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5SL|15NL|30NL|60BM
2026-05-26 20:58:57,EUR/USD OTC,ftt,SELL,0.7336,200.0,WIN,164.0000,5SL|15SM|30SL|60BL
2026-05-26 20:59:04,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15SM|30NL|60BL
2026-05-26 20:59:10,EUR/USD OTC,ftt,SELL,0.8130,200.0,LOSS,-200.0000,5NL|15SM|30SL|60BL
2026-05-26 20:59:17,EUR/USD OTC,ftt,SELL,0.8553,200.0,LOSS,-200.0000,5NL|15SL|30SM|60BL
2026-05-26 20:59:24,EUR/USD OTC,ftt,SELL,0.6573,200.0,LOSS,-200.0000,5NL|15SM|30SM|60NL
2026-05-26 20:59:31,EUR/USD OTC,ftt,SELL,0.6324,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 20:59:38,EUR/USD OTC,ftt,SELL,0.6324,200.0,LOSS,-200.0000,5NL|15NL|30SM|60NL
2026-05-26 20:59:45,EUR/USD OTC,ftt,SELL,0.6532,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 20:59:52,EUR/USD OTC,ftt,SELL,0.5614,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 20:59:58,EUR/USD OTC,ftt,SELL,0.5614,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:00:05,EUR/USD OTC,ftt,SELL,0.6324,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:00:12,EUR/USD OTC,ftt,SELL,0.5614,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:00:19,EUR/USD OTC,ftt,SELL,0.5614,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:00:26,EUR/USD OTC,ftt,SELL,0.6093,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:00:33,EUR/USD OTC,ftt,SELL,0.6093,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:00:40,EUR/USD OTC,ftt,SELL,0.6093,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:00:46,EUR/USD OTC,ftt,SELL,0.6093,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:00:53,EUR/USD OTC,ftt,BUY,0.9700,200.0,LOSS,-200.0000,5BL|15NL|30SL|60NL
2026-05-26 21:01:30,EUR/USD OTC,ftt,BUY,0.5957,200.0,WIN,164.0000,5NL|15BL|30NL|60NL
2026-05-26 21:01:37,EUR/USD OTC,ftt,BUY,0.5957,200.0,WIN,164.0000,5NL|15BL|30NL|60NL
2026-05-26 21:01:44,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BL|30SL|60NL
2026-05-26 21:01:51,EUR/USD OTC,ftt,BUY,0.9700,200.0,WIN,164.0000,5NL|15BL|30SL|60NL
2026-05-26 21:01:57,EUR/USD OTC,ftt,BUY,0.6532,200.0,WIN,164.0000,5NL|15BM|30NL|60NL
2026-05-26 21:02:24,EUR/USD OTC,ftt,SELL,0.6324,200.0,WIN,164.0000,5SL|15NL|30SL|60NL
2026-05-26 21:02:31,EUR/USD OTC,ftt,SELL,0.6324,200.0,WIN,164.0000,5SL|15NL|30SL|60NL
2026-05-26 21:02:38,EUR/USD OTC,ftt,SELL,0.5610,200.0,WIN,164.0000,5SM|15NL|30SL|60NL
2026-05-26 21:02:45,EUR/USD OTC,ftt,SELL,0.8365,200.0,WIN,164.0000,5SM|15BL|30SL|60NL
2026-05-26 21:02:52,EUR/USD OTC,ftt,SELL,0.6093,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:02:59,EUR/USD OTC,ftt,SELL,0.6093,200.0,WIN,164.0000,5NL|15NL|30SM|60NL
2026-05-26 21:03:05,EUR/USD OTC,ftt,BUY,0.5934,200.0,WIN,164.0000,5BL|15BL|30NL|60NL
2026-05-26 21:03:12,EUR/USD OTC,ftt,BUY,0.5934,200.0,WIN,164.0000,5BL|15BL|30NL|60NL
2026-05-26 21:03:19,EUR/USD OTC,ftt,BUY,0.9688,200.0,WIN,164.0000,5BM|15BM|30SL|60NL
2026-05-26 21:03:26,EUR/USD OTC,ftt,BUY,0.9688,200.0,WIN,164.0000,5BM|15BM|30SL|60NL
2026-05-26 21:03:33,EUR/USD OTC,ftt,BUY,0.6484,200.0,WIN,164.0000,5BM|15BL|30NL|60NL
2026-05-26 21:03:40,EUR/USD OTC,ftt,BUY,0.6755,200.0,WIN,164.0000,5BL|15NL|30NL|60NL
